slug,name,grade,province,city,source,source_url,license
3a-guangdong-002,东莞市唯美陶瓷博物馆景区,3A,广东省,东莞市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-003,东莞市太粮米饭探知馆景区,3A,广东省,东莞市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-004,东莞市寒溪水文化旅游景区,3A,广东省,东莞市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-005,东莞市寮步牙香街文化旅游区,3A,广东省,东莞市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-006,东莞市清溪大王山森林公园景区,3A,广东省,东莞市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-007,东莞市稻香饮食文化旅游区,3A,广东省,东莞市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-008,东莞市粤晖园旅游景区,3A,广东省,东莞市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-009,东莞市茶酒文旅博览园景区,3A,广东省,东莞市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-010,东莞市鑫源食品文化体验区,3A,广东省,东莞市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-011,东莞市黄大仙公园景区,3A,广东省,东莞市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-012,中山市三角镇迪茵湖田家舍生态农场,3A,广东省,中山市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-013,中山市丫髻山宥南旅游景区,3A,广东省,中山市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-014,中山市仙踪龙园景区,3A,广东省,中山市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-015,中山市创益文化园景区,3A,广东省,中山市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-016,中山市南桥村红色旅游景区,3A,广东省,中山市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-017,中山市博物馆旅游景区,3A,广东省,中山市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-018,中山市参宫野参文化博物馆景区,3A,广东省,中山市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-019,中山市咀香园工业旅游景区,3A,广东省,中山市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-020,中山市大尖山露营公园景区,3A,广东省,中山市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-021,中山市大盛陶艺景区,3A,广东省,中山市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-022,中山市孙文西路文化旅游步行街景区,3A,广东省,中山市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-023,中山市左步村乡村旅游景区,3A,广东省,中山市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-024,中山市星光联盟·全球品牌灯饰中心景区,3A,广东省,中山市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-025,中山市曹边村乡村旅游景区,3A,广东省,中山市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-026,中山市桂南村乡村旅游景区,3A,广东省,中山市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-027,中山市泉林欢乐世界景区,3A,广东省,中山市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-028,中山市瀚蓝中山生态科普研学基地景区,3A,广东省,中山市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-029,中山市火炬开发区厨邦酱油文化博览馆景区,3A,广东省,中山市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-030,中山市罗三妹山“不走回头路”主题公园景区,3A,广东省,中山市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-031,中山市荔景苑景区,3A,广东省,中山市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-032,中山市里溪·鲤印象景区,3A,广东省,中山市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-033,云浮市南江田园文化旅游小镇景区,3A,广东省,云浮市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-034,云浮市大金山景区,3A,广东省,云浮市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-035,云浮市悦天下生态旅游区,3A,广东省,云浮市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-036,云浮市新兴县天堂小镇旅游景区,3A,广东省,云浮市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-037,云浮市新兴县禅域小镇景区,3A,广东省,云浮市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-038,云浮市新兴县象窝山生态园景区,3A,广东省,云浮市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-039,云浮市新兴县青山绿水温泉旅游度假区,3A,广东省,云浮市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-040,云浮市欧德罗厨具博物馆景区,3A,广东省,云浮市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-041,云浮市罗定喜来谷动植物生态园,3A,广东省,云浮市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-042,云浮市罗定梁家庄园景区,3A,广东省,云浮市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-043,云浮市罗定长岗坡文化休闲旅游区,3A,广东省,云浮市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-044,云浮市蟠龙洞景区,3A,广东省,云浮市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-045,云浮市衍生健康医药旅游景区,3A,广东省,云浮市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-046,云浮市郁南县大王山国家森林公园,3A,广东省,云浮市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-047,云浮市郁南县桂圩镇龙岗田园综合体,3A,广东省,云浮市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-048,佛山市三水区南丹山森林王国景区,3A,广东省,佛山市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-049,佛山市三水区百威（佛山）啤酒工业旅游体验园,3A,广东省,佛山市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-050,佛山市佛罗伦萨小镇景区,3A,广东省,佛山市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-051,佛山市创意园文化旅游景区,3A,广东省,佛山市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-052,佛山市南国丝都丝绸博物馆景区,3A,广东省,佛山市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-053,佛山市南海区九江双蒸博物馆,3A,广东省,佛山市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-054,佛山市南海区赤山古村文化旅游景区,3A,广东省,佛山市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-055,佛山市容桂渔人码头景区,3A,广东省,佛山市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-056,佛山市岭南金融博物馆景区,3A,广东省,佛山市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-057,佛山市文创古镇景区,3A,广东省,佛山市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-058,佛山市梁园景区,3A,广东省,佛山市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-059,佛山市碧江金楼景区,3A,广东省,佛山市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-060,佛山市禅城区柏林艺术馆,3A,广东省,佛山市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-061,佛山市西樵松塘翰林村景区,3A,广东省,佛山市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-062,佛山市陈太吉酒庄景区,3A,广东省,佛山市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-063,佛山市顺德区周大福珠宝文化中心,3A,广东省,佛山市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-064,佛山市顺德区岭南和园景区,3A,广东省,佛山市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-065,佛山市顺德区李小龙乐园景区,3A,广东省,佛山市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-066,佛山市顺德区杏坛逢简水乡,3A,广东省,佛山市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-067,佛山市顺德区欢乐海岸PLUS景区,3A,广东省,佛山市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-068,佛山市顺德区黄连古村景区,3A,广东省,佛山市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-069,佛山市高明区三谭故里红色文化旅游区,3A,广东省,佛山市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-070,佛山市高明区娅米的阳光城堡景区,3A,广东省,佛山市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-071,中国（广州）超高清视频创新产业示范园旅游区,3A,广东省,广州市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-072,广东修学旅游体验园（广东省旅游职业技术学校）,3A,广东省,广州市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-073,广东环亚美容化妆品博物馆,3A,广东省,广州市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-074,广东省凉茶博物馆,3A,广东省,广州市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-075,广东省方志馆,3A,广东省,广州市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-076,广州博物馆,3A,广东省,广州市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-077,广州地铁博物馆,3A,广东省,广州市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-078,广州宝趣玫瑰世界,3A,广东省,广州市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-079,广州市1978电影小镇,3A,广东省,广州市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-080,广州市世间香境七溪地景区,3A,广东省,广州市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-081,广州市云纱星韵非遗文化园景区,3A,广东省,广州市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-082,广州市人和园—世界农旅之窗景区,3A,广东省,广州市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-083,广州市从化国医园景区,3A,广东省,广州市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-084,广州市仙村循环经济园旅游区,3A,广东省,广州市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-085,广州市北纬23°8'森林营地旅游区,3A,广东省,广州市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
